   9.12193108       1.31176281      0.136160165      0.101628818       1.94991410       5.62246513    
   9.55271530       1.47157335      0.151901618       9.83881503E-02   2.39354062       5.43731117    
   8.44933510       1.26725256      0.131514728       9.12615284E-02   1.81882465       5.14048147    
   10.8445864       1.43818259      0.148587301      0.100831330       2.34668851       6.81029654    
   10.5121956       1.42072308      0.146918371      0.101312116       2.25975513       6.58348703    
   11.0723734       1.48185134      0.152937680       9.89197716E-02   2.41193509       6.92672968    
   11.8582764       1.64292073      0.168772683       9.65899974E-02   2.89484739       7.05514526    
   10.5627613       1.46755636      0.151407525       9.69607979E-02   2.41793704       6.42890024    
   9.15094185       1.35986948      0.140952483      0.100554369       2.03932953       5.51023579    
   9.39276695       1.37323678      0.142025769       9.54911113E-02   2.16249585       5.61951780    
   10.5892935       1.46942079      0.151567414       9.47183073E-02   2.40321088       6.47037601    
   8.47669983       1.29018831      0.133742452       9.23580304E-02   1.92291212       5.03749943    
   8.78342628       1.33656859      0.138458192       9.82285962E-02   2.06334567       5.14682531    
   11.8387508       1.42252612      0.147203490      0.105598420       2.26269460       7.90072775    
   11.9606600       1.50084805      0.154672012       9.27667692E-02   2.46297050       7.74940252    
   7.42213678       1.41203284      0.145870417       9.53850895E-02   2.26564193       3.50320649    
   10.0719023       1.41179311      0.145962656       9.83520001E-02   2.23511267       6.18068171    
   10.1867485       1.56932139      0.161468476       9.55695584E-02   2.68641543       5.67397404    
   9.72294807       1.45530879      0.150260627       9.80283767E-02   2.35715914       5.66219187    
   10.6326838       1.20767391      0.125666589       9.82532725E-02   1.72766733       7.47342253    
   9.13647175       1.40445161      0.145131752       9.49719101E-02   2.22988987       5.26202679    
   9.77884293       1.34618175      0.139465421       9.75745544E-02   2.04186988       6.15375090    
   12.0690002       1.39290822      0.143966898       9.73012373E-02   2.25075102       8.18407345    
   9.12305641       1.37115800      0.141917616       9.82522145E-02   2.13588238       5.37584591    
   11.8070869       1.45870018      0.150641888      0.102729306       2.41245770       7.68255854    
   10.3150940       1.29263592      0.134201154       9.94361565E-02   1.89909399       6.88972616    
   9.03053284       1.47293913      0.151962206       9.97275859E-02   2.46322393       4.84267950    
   10.4200459       1.45871603      0.150422171       9.15608406E-02   2.37974167       6.33960533    
   10.5186310       1.34170401      0.138933897       9.48162451E-02   2.04401851       6.89915895    
   7.41799831       1.41727281      0.146484524      0.100486428       2.29897141       3.45478296    
   9.36611462       1.31269145      0.136232123      0.100309923       1.93822336       5.87865782    
   12.2392712       1.40672588      0.145288199       9.37890857E-02   2.26325583       8.33021164    
   10.3176975       1.25635445      0.130276114       8.88291374E-02   1.85045600       6.99178123    
   8.55576134       1.50247908      0.154930666       9.86714959E-02   2.49817538       4.30150461    
   8.03684521       1.50836611      0.155671075      0.103248686       2.48278594       3.78677344    
   10.8861942       1.44346690      0.149132520      0.101155236       2.34547877       6.84696150    
   10.9258194       1.36157775      0.140795752       9.39284638E-02   2.15583658       7.17368031    
   9.01436234       1.42269766      0.147059873       9.95328128E-02   2.27264237       5.07242918    
   10.6523037       1.60814905      0.165207699       8.80021006E-02   2.74126887       6.04967642    
   12.0023975       1.40945280      0.145707265       9.69517007E-02   2.22180033       8.12848568    
   10.2172012       1.48679721      0.153324381       9.42556784E-02   2.41904974       6.06377411    
   9.43764687       1.51509833      0.156223238       9.91773233E-02   2.51218462       5.15496302    
   10.0493774       1.47634923      0.152208567       9.38998833E-02   2.43924642       5.88767290    
   12.7555304       1.49285936      0.153870419       9.44151580E-02   2.47491837       8.53946686    
   11.2040977       1.57343364      0.162012815      0.101946041       2.70917010       6.65753460    
   10.5739956       1.43119073      0.147675872       9.39257741E-02   2.35640121       6.54480171    
   10.7352114       1.45036733      0.149928868      0.104166217       2.33731055       6.69343853    
   10.5820780       1.41127038      0.145828813       9.59692374E-02   2.25019765       6.67881203    
   9.70227051       1.38875091      0.143583313       9.52761322E-02   2.18736720       5.88729286    
   11.8344879       1.54978299      0.159524992       9.62870792E-02   2.65019298       7.37869978    
   10.2194214       1.49046779      0.153789997       9.72419381E-02   2.40893841       6.06898308    
   10.0415974       1.47654498      0.152159244       9.12117735E-02   2.44231772       5.87936401    
   10.5475359       1.14713550      0.119697265       9.71579626E-02   1.52598286       7.65756226    
   12.5157890       1.43914568      0.148486212       9.14684236E-02   2.32301879       8.51366997    
